step,key,value,timestamp
45,perf/fps,2.011397337907276,1756155564
45,value/explained_variance,6.808569523175656e-06,1756155564
45,optim/lr,0.001,1756155564
46,loss/total,1624180785152.0,1756155564
46,loss/policy,0.0028796792030334473,1756155564
46,loss/value,3248361570304.0,1756155564
46,loss/entropy,2.409371852874756,1756155564
46,perf/fps,2.0544361503039514,1756155564
46,value/explained_variance,2.685292331827682e-07,1756155564
46,optim/lr,0.001,1756155564
47,loss/total,6235174032725.333,1756155565
47,loss/policy,0.0008193242053190867,1756155565
47,loss/value,12470348065450.666,1756155565
47,loss/entropy,2.39558998743693,1756155565
47,perf/fps,2.097327451063329,1756155565
47,value/explained_variance,-2.79793430424391e-07,1756155565
47,optim/lr,0.001,1756155565
48,loss/total,4794015831206571.0,1756155566
48,loss/policy,0.00017485395073890686,1756155566
48,loss/value,9588031662413142.0,1756155566
48,loss/entropy,2.02439546585083,1756155566
48,perf/fps,2.1403801522104637,1756155566
48,value/explained_variance,0.0,1756155566
48,optim/lr,0.001,1756155566
49,loss/total,440152304298.6667,1756155566
49,loss/policy,0.0007264800369739532,1756155566
49,loss/value,880304608597.3334,1756155566
49,loss/entropy,2.5370143254597983,1756155566
49,perf/fps,2.1832478810207276,1756155566
49,value/explained_variance,8.257370343045523e-08,1756155566
49,optim/lr,0.001,1756155566
50,loss/total,680596758069248.0,1756155567
50,loss/policy,-0.009466166297594706,1756155567
50,loss/value,1361193516138496.0,1756155567
50,loss/entropy,2.4831368128458657,1756155567
50,perf/fps,2.2259126229402035,1756155567
50,value/explained_variance,0.0,1756155567
50,optim/lr,0.001,1756155567
51,loss/total,390819.5416666667,1756155567
51,loss/policy,-0.004117896159489949,1756155567
51,loss/value,781639.1458333334,1756155567
51,loss/entropy,2.4699018796284995,1756155567
51,perf/fps,2.2685659503882873,1756155567
51,value/explained_variance,-0.00046217713302931784,1756155567
51,optim/lr,0.001,1756155567
52,loss/total,2970193494016.0,1756155568
52,loss/policy,0.0027917524178822837,1756155568
52,loss/value,5940386988032.0,1756155568
52,loss/entropy,2.5051706631978354,1756155568
52,perf/fps,2.3111156340087113,1756155568
52,value/explained_variance,0.0,1756155568
52,optim/lr,0.001,1756155568
53,loss/total,15673572693.333334,1756155569
53,loss/policy,-0.0012937597930431366,1756155569
53,loss/value,31347145386.666668,1756155569
53,loss/entropy,2.4228618144989014,1756155569
53,perf/fps,2.3537524343040768,1756155569
53,value/explained_variance,-1.4492952105094048e-07,1756155569
53,optim/lr,0.001,1756155569
54,loss/total,2475805114368.0,1756155569
54,loss/policy,0.0006876016656557719,1756155569
54,loss/value,4951610228736.0,1756155569
54,loss/entropy,2.348988691965739,1756155569
54,perf/fps,2.3962985802548546,1756155569
54,value/explained_variance,0.0,1756155569
54,optim/lr,0.001,1756155569
55,loss/total,15267656021.333334,1756155570
55,loss/policy,0.0002448384960492452,1756155570
55,loss/value,30535312042.666668,1756155570
55,loss/entropy,2.5452608267466226,1756155570
55,perf/fps,2.438724691719817,1756155570
55,value/explained_variance,-2.9756546804371453e-07,1756155570
55,optim/lr,0.001,1756155570
56,loss/total,3597484862122.6665,1756155570
56,loss/policy,0.0004241590698560079,1756155570
56,loss/value,7194969724245.333,1756155570
56,loss/entropy,2.3832364877065024,1756155570
56,perf/fps,2.4809193087064223,1756155570
56,value/explained_variance,0.0,1756155570
56,optim/lr,0.001,1756155570
57,loss/total,20868679860224.0,1756155571
57,loss/policy,-0.0015732087194919586,1756155571
57,loss/value,41737359720448.0,1756155571
57,loss/entropy,2.3608809312184653,1756155571
57,perf/fps,2.523019753771115,1756155571
57,value/explained_variance,-1.1146277612006372e-07,1756155571
57,optim/lr,0.001,1756155571
58,loss/total,92274488.0,1756155572
58,loss/policy,-0.0010135894020398457,1756155572
58,loss/value,184548976.0,1756155572
58,loss/entropy,2.4506633281707764,1756155572
58,perf/fps,2.565121700954839,1756155572
58,value/explained_variance,-1.4129185158306967e-05,1756155572
58,optim/lr,0.001,1756155572
59,loss/total,821132307114.6666,1756155572
59,loss/policy,0.0012205640474955242,1756155572
59,loss/value,1642264614229.3333,1756155572
59,loss/entropy,2.498499075571696,1756155572
59,perf/fps,2.6071316089687104,1756155572
59,value/explained_variance,0.0,1756155572
59,optim/lr,0.001,1756155572
60,loss/total,44793973.333333336,1756155573
60,loss/policy,-0.003550042708714803,1756155573
60,loss/value,89587946.66666667,1756155573
60,loss/entropy,2.428969621658325,1756155573
60,perf/fps,2.648916183182598,1756155573
60,value/explained_variance,-1.6838758780668428e-06,1756155573
60,optim/lr,0.001,1756155573
61,loss/total,13182192757418.666,1756155573
61,loss/policy,-0.00024210910002390543,1756155573
61,loss/value,26364385514837.332,1756155573
61,loss/entropy,2.364091634750366,1756155573
61,perf/fps,2.6908195079517947,1756155573
61,value/explained_variance,-8.822814234754617e-08,1756155573
61,optim/lr,0.001,1756155573
62,loss/total,127120341.33333333,1756155574
62,loss/policy,-0.0037229334314664206,1756155574
62,loss/value,254240682.66666666,1756155574
62,loss/entropy,2.821436325709025,1756155574
62,perf/fps,2.7328189773726748,1756155574
